bbox_x1,bbox_y1,bbox_x2,bbox_y2,class,fname,class_name,width,height,aspect_ratio
188,377,838,613,171,07544.jpg,Nissan 240SX Coupe 1998,998.0,749.0,1.3324432576769025
87,118,627,354,56,07545.jpg,Chevrolet Corvette ZR1 2012,646.0,396.0,1.6313131313131313
66,95,529,326,141,07546.jpg,Infiniti G Coupe IPL 2012,585.0,413.0,1.4164648910411621
53,58,657,385,50,07547.jpg,Buick Enclave SUV 2012,720.0,455.0,1.5824175824175823
19,53,479,293,72,07548.jpg,Chevrolet Monte Carlo Coupe 2007,500.0,375.0,1.3333333333333333
31,8,183,147,143,07549.jpg,Isuzu Ascender SUV 2008,213.0,160.0,1.33125
13,19,298,175,181,07550.jpg,Suzuki Aerio Sedan 2007,300.0,225.0,1.3333333333333333
333,281,2021,1485,192,07551.jpg,Volkswagen Beetle Hatchback 2012,2400.0,1600.0,1.5
2,33,200,136,90,07552.jpg,Dodge Dakota Crew Cab 2010,200.0,136.0,1.4705882352941178
30,59,287,177,24,07553.jpg,Audi S4 Sedan 2007,316.0,237.0,1.3333333333333333
115,168,553,405,76,07554.jpg,Chrysler Aspen SUV 2009,640.0,480.0,1.3333333333333333
20,132,1007,621,97,07555.jpg,Dodge Charger SRT-8 2009,1024.0,768.0,1.3333333333333333
7,33,249,161,90,07556.jpg,Dodge Dakota Crew Cab 2010,259.0,194.0,1.3350515463917525
52,81,380,262,30,07557.jpg,BMW 3 Series Wagon 2012,400.0,300.0,1.3333333333333333
36,32,734,531,174,07558.jpg,Ram C/V Cargo Van Minivan 2012,800.0,533.0,1.5009380863039399
20,235,342,345,97,07559.jpg,Dodge Charger SRT-8 2009,375.0,500.0,0.75
11,87,564,334,151,07560.jpg,Lamborghini Aventador Coupe 2012,580.0,393.0,1.4758269720101782
155,117,471,317,79,07561.jpg,Chrysler 300 SRT-8 2010,600.0,374.0,1.6042780748663101
60,177,589,453,24,07562.jpg,Audi S4 Sedan 2007,640.0,480.0,1.3333333333333333
22,103,298,209,67,07563.jpg,Chevrolet Malibu Hybrid Sedan 2010,308.0,216.0,1.4259259259259258
88,220,645,423,80,07564.jpg,Chrysler Crossfire Convertible 2008,720.0,453.0,1.5894039735099337
6,267,1278,776,85,07565.jpg,Dodge Caravan Minivan 1997,1280.0,960.0,1.3333333333333333
5,4,214,121,17,07566.jpg,Audi 100 Sedan 1994,220.0,130.0,1.6923076923076923
62,69,481,289,156,07567.jpg,Lincoln Town Car Sedan 2011,500.0,375.0,1.3333333333333333
54,87,462,316,155,07568.jpg,Land Rover LR2 SUV 2012,500.0,375.0,1.3333333333333333
21,48,434,206,52,07569.jpg,Cadillac SRX SUV 2012,450.0,225.0,2.0
50,50,469,207,55,07570.jpg,Chevrolet Corvette Convertible 2012,514.0,223.0,2.304932735426009
72,227,455,360,153,07571.jpg,Lamborghini Diablo Coupe 2001,640.0,360.0,1.7777777777777777
55,601,1384,982,13,07572.jpg,Audi A5 Coupe 2012,1416.0,1200.0,1.18
52,89,424,269,92,07573.jpg,Dodge Magnum Wagon 2008,480.0,360.0,1.3333333333333333
102,217,1218,739,26,07574.jpg,BMW ActiveHybrid 5 Sedan 2012,1280.0,782.0,1.6368286445012787
14,54,624,278,55,07575.jpg,Chevrolet Corvette Convertible 2012,640.0,320.0,2.0
67,74,558,404,98,07576.jpg,Eagle Talon Hatchback 1998,640.0,480.0,1.3333333333333333
33,39,258,228,29,07577.jpg,BMW 3 Series Sedan 2012,300.0,232.0,1.293103448275862
35,79,257,214,52,07578.jpg,Cadillac SRX SUV 2012,300.0,225.0,1.3333333333333333
68,155,489,399,149,07579.jpg,Jeep Compass SUV 2012,700.0,467.0,1.4989293361884368
17,13,457,328,154,07580.jpg,Land Rover Range Rover SUV 2012,500.0,333.0,1.5015015015015014
302,432,1226,802,138,07581.jpg,Hyundai Sonata Sedan 2012,1600.0,926.0,1.7278617710583153
147,161,523,427,181,07582.jpg,Suzuki Aerio Sedan 2007,640.0,480.0,1.3333333333333333
206,268,1444,711,173,07583.jpg,Porsche Panamera Sedan 2012,1600.0,1067.0,1.499531396438613
37,164,626,380,65,07584.jpg,Chevrolet Avalanche Crew Cab 2012,640.0,480.0,1.3333333333333333
66,78,768,522,50,07585.jpg,Buick Enclave SUV 2012,800.0,600.0,1.3333333333333333
18,33,190,117,14,07586.jpg,Audi TTS Coupe 2012,206.0,126.0,1.6349206349206349
34,172,992,613,68,07587.jpg,Chevrolet TrailBlazer SS 2009,1024.0,768.0,1.3333333333333333
37,81,484,282,148,07588.jpg,Jeep Grand Cherokee SUV 2012,500.0,334.0,1.4970059880239521
34,87,394,289,108,07589.jpg,Ford Freestar Minivan 2007,400.0,300.0,1.3333333333333333
34,224,980,700,24,07590.jpg,Audi S4 Sedan 2007,1024.0,768.0,1.3333333333333333
24,145,538,339,87,07591.jpg,Dodge Ram Pickup 3500 Quad Cab 2009,570.0,427.0,1.334894613583138
24,44,264,163,32,07592.jpg,BMW X5 SUV 2007,280.0,172.0,1.627906976744186
141,126,646,400,143,07593.jpg,Isuzu Ascender SUV 2008,750.0,469.0,1.5991471215351811
29,34,381,273,196,07594.jpg,smart fortwo Convertible 2012,400.0,300.0,1.3333333333333333
100,101,351,214,142,07595.jpg,Infiniti QX56 SUV 2011,440.0,275.0,1.6
55,206,1240,640,150,07596.jpg,Lamborghini Reventon Coupe 2008,1280.0,853.0,1.5005861664712778
35,84,684,447,127,07597.jpg,Honda Odyssey Minivan 2007,700.0,500.0,1.4
5,116,579,335,43,07598.jpg,Bentley Continental GT Coupe 2007,585.0,439.0,1.3325740318906605
7,66,615,359,10,07599.jpg,Aston Martin Virage Convertible 2012,628.0,418.0,1.5023923444976077
18,168,626,402,50,07600.jpg,Buick Enclave SUV 2012,640.0,480.0,1.3333333333333333
56,34,655,424,172,07601.jpg,Plymouth Neon Coupe 1999,700.0,500.0,1.4
28,111,450,304,93,07602.jpg,Dodge Challenger SRT8 2011,500.0,375.0,1.3333333333333333
24,188,582,433,65,07603.jpg,Chevrolet Avalanche Crew Cab 2012,625.0,468.0,1.3354700854700854
23,122,602,353,83,07604.jpg,Dodge Caliber Wagon 2012,625.0,468.0,1.3354700854700854
31,44,256,172,44,07605.jpg,Bentley Continental Flying Spur Sedan 2007,276.0,183.0,1.5081967213114753
118,397,682,619,164,07606.jpg,Mercedes-Benz E-Class Sedan 2012,1024.0,683.0,1.499267935578331
6,1,251,186,174,07607.jpg,Ram C/V Cargo Van Minivan 2012,251.0,201.0,1.2487562189054726
32,47,607,366,174,07608.jpg,Ram C/V Cargo Van Minivan 2012,640.0,480.0,1.3333333333333333
17,12,275,183,195,07609.jpg,Volvo XC90 SUV 2007,275.0,183.0,1.5027322404371584
102,271,1374,783,11,07610.jpg,Aston Martin Virage Coupe 2012,1600.0,900.0,1.7777777777777777
23,50,625,463,131,07611.jpg,Hyundai Santa Fe SUV 2012,640.0,480.0,1.3333333333333333
16,68,397,242,117,07612.jpg,Ford Fiesta Sedan 2012,400.0,300.0,1.3333333333333333
120,78,771,492,112,07613.jpg,Ford GT Coupe 2006,799.0,600.0,1.3316666666666668
34,293,996,679,63,07614.jpg,Chevrolet Sonic Sedan 2012,1024.0,768.0,1.3333333333333333
51,110,512,342,94,07615.jpg,Dodge Durango SUV 2012,585.0,392.0,1.4923469387755102
375,380,1196,820,173,07616.jpg,Porsche Panamera Sedan 2012,1600.0,1053.0,1.519468186134853
128,44,659,436,147,07617.jpg,Jeep Liberty SUV 2012,750.0,469.0,1.5991471215351811
1,67,772,573,44,07618.jpg,Bentley Continental Flying Spur Sedan 2007,773.0,573.0,1.3490401396160558
58,72,527,350,46,07619.jpg,Bugatti Veyron 16.4 Coupe 2009,550.0,423.0,1.3002364066193854
40,53,332,243,139,07620.jpg,Hyundai Elantra Touring Hatchback 2012,400.0,300.0,1.3333333333333333
225,452,1974,1339,96,07621.jpg,Dodge Charger Sedan 2012,2048.0,1569.0,1.3052899936265137
66,138,486,326,73,07622.jpg,Chevrolet Malibu Sedan 2007,562.0,420.0,1.338095238095238
42,28,226,189,177,07623.jpg,Rolls-Royce Phantom Sedan 2012,300.0,200.0,1.5
19,28,259,158,97,07624.jpg,Dodge Charger SRT-8 2009,300.0,170.0,1.7647058823529411
52,133,745,452,50,07625.jpg,Buick Enclave SUV 2012,800.0,502.0,1.593625498007968
32,132,595,333,75,07626.jpg,Chevrolet Silverado 1500 Regular Cab 2012,640.0,480.0,1.3333333333333333
4,30,260,158,156,07627.jpg,Lincoln Town Car Sedan 2011,264.0,198.0,1.3333333333333333
118,49,759,484,182,07628.jpg,Suzuki Kizashi Sedan 2012,1024.0,576.0,1.7777777777777777
32,43,600,380,149,07629.jpg,Jeep Compass SUV 2012,640.0,480.0,1.3333333333333333
17,36,707,528,179,07630.jpg,Spyker C8 Convertible 2009,720.0,540.0,1.3333333333333333
43,43,432,271,86,07631.jpg,Dodge Ram Pickup 3500 Crew Cab 2010,480.0,360.0,1.3333333333333333
8,23,233,174,143,07632.jpg,Isuzu Ascender SUV 2008,259.0,194.0,1.3350515463917525
40,177,620,460,194,07633.jpg,Volvo 240 Sedan 1993,700.0,500.0,1.4
195,147,859,621,192,07634.jpg,Volkswagen Beetle Hatchback 2012,1024.0,768.0,1.3333333333333333
108,102,307,277,46,07635.jpg,Bugatti Veyron 16.4 Coupe 2009,550.0,366.0,1.5027322404371584
16,89,624,406,176,07636.jpg,Rolls-Royce Ghost Sedan 2012,640.0,426.0,1.5023474178403755
41,43,618,444,184,07637.jpg,Suzuki SX4 Sedan 2012,640.0,480.0,1.3333333333333333
18,32,410,337,110,07638.jpg,Ford Edge SUV 2012,424.0,360.0,1.1777777777777778
14,58,309,201,31,07639.jpg,BMW 6 Series Convertible 2007,320.0,240.0,1.3333333333333333
23,13,231,112,151,07640.jpg,Lamborghini Aventador Coupe 2012,231.0,112.0,2.0625
45,89,610,426,148,07641.jpg,Jeep Grand Cherokee SUV 2012,640.0,480.0,1.3333333333333333
98,48,1001,695,180,07642.jpg,Spyker C8 Coupe 2009,1279.0,849.0,1.5064782096584217
54,89,1211,644,79,07643.jpg,Chrysler 300 SRT-8 2010,1280.0,782.0,1.6368286445012787
71,99,607,460,95,07644.jpg,Dodge Durango SUV 2007,640.0,480.0,1.3333333333333333
22,64,380,264,84,07645.jpg,Dodge Caliber Wagon 2007,400.0,300.0,1.3333333333333333
13,15,939,604,15,07646.jpg,Audi R8 Coupe 2012,950.0,606.0,1.5676567656765676
83,54,941,588,150,07647.jpg,Lamborghini Reventon Coupe 2008,1024.0,681.0,1.5036710719530102
1,71,400,246,189,07648.jpg,Toyota 4Runner SUV 2012,424.0,360.0,1.1777777777777778
75,115,576,378,18,07649.jpg,Audi 100 Wagon 1994,640.0,427.0,1.4988290398126465
21,13,543,385,179,07650.jpg,Spyker C8 Convertible 2009,550.0,385.0,1.4285714285714286
55,111,600,420,33,07651.jpg,BMW X6 SUV 2012,640.0,480.0,1.3333333333333333
67,30,227,161,177,07652.jpg,Rolls-Royce Phantom Sedan 2012,300.0,187.0,1.6042780748663101
9,24,200,109,171,07653.jpg,Nissan 240SX Coupe 1998,200.0,150.0,1.3333333333333333
1,144,885,546,103,07654.jpg,Ferrari 458 Italia Convertible 2012,888.0,592.0,1.5
16,18,249,159,107,07655.jpg,Ford Mustang Convertible 2007,259.0,194.0,1.3350515463917525
1,143,489,373,92,07656.jpg,Dodge Magnum Wagon 2008,500.0,373.0,1.3404825737265416
36,61,235,145,34,07657.jpg,BMW M3 Coupe 2012,276.0,183.0,1.5081967213114753
50,240,986,540,153,07658.jpg,Lamborghini Diablo Coupe 2001,1024.0,683.0,1.499267935578331
50,284,921,636,192,07659.jpg,Volkswagen Beetle Hatchback 2012,960.0,720.0,1.3333333333333333
68,122,980,690,90,07660.jpg,Dodge Dakota Crew Cab 2010,1024.0,768.0,1.3333333333333333
66,114,597,407,4,07661.jpg,Acura TL Type-S 2008,640.0,480.0,1.3333333333333333
20,11,1007,717,131,07662.jpg,Hyundai Santa Fe SUV 2012,1024.0,768.0,1.3333333333333333
13,35,250,153,3,07663.jpg,Acura TL Sedan 2012,259.0,194.0,1.3350515463917525
15,56,243,183,69,07664.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,259.0,194.0,1.3350515463917525
68,117,618,382,51,07665.jpg,Cadillac CTS-V Sedan 2012,720.0,397.0,1.81360201511335
89,128,515,361,6,07666.jpg,Acura Integra Type R 2001,640.0,480.0,1.3333333333333333
20,201,1007,650,146,07667.jpg,Jeep Wrangler SUV 2012,1024.0,768.0,1.3333333333333333
222,33,535,347,180,07668.jpg,Spyker C8 Coupe 2009,631.0,352.0,1.7926136363636365
78,169,913,563,29,07669.jpg,BMW 3 Series Sedan 2012,1024.0,640.0,1.6
35,121,485,272,59,07670.jpg,Chevrolet Camaro Convertible 2012,524.0,393.0,1.3333333333333333
151,347,1513,1072,170,07671.jpg,Nissan Juke Hatchback 2012,1632.0,1224.0,1.3333333333333333
85,86,672,442,36,07672.jpg,BMW M6 Convertible 2010,750.0,495.0,1.5151515151515151
394,259,920,609,45,07673.jpg,Bugatti Veyron 16.4 Convertible 2009,1000.0,666.0,1.5015015015015014
90,82,914,360,105,07674.jpg,Fisker Karma Sedan 2012,1000.0,476.0,2.100840336134454
732,282,1633,963,164,07675.jpg,Mercedes-Benz E-Class Sedan 2012,1920.0,1080.0,1.7777777777777777
18,99,368,237,68,07676.jpg,Chevrolet TrailBlazer SS 2009,390.0,293.0,1.3310580204778157
14,32,633,440,109,07677.jpg,Ford Expedition EL SUV 2009,640.0,480.0,1.3333333333333333
519,438,1460,1152,33,07678.jpg,BMW X6 SUV 2012,2000.0,1481.0,1.350438892640108
97,150,493,310,43,07679.jpg,Bentley Continental GT Coupe 2007,623.0,389.0,1.601542416452442
34,105,433,322,70,07680.jpg,Chevrolet Silverado 1500 Classic Extended Cab 2007,480.0,360.0,1.3333333333333333
15,31,249,152,13,07681.jpg,Audi A5 Coupe 2012,270.0,187.0,1.4438502673796791
245,245,1379,791,120,07682.jpg,GMC Yukon Hybrid SUV 2012,1500.0,938.0,1.5991471215351811
99,131,566,439,195,07683.jpg,Volvo XC90 SUV 2007,640.0,480.0,1.3333333333333333
14,18,148,107,1,07684.jpg,AM General Hummer SUV 2000,148.0,111.0,1.3333333333333333
162,466,1950,1202,120,07685.jpg,GMC Yukon Hybrid SUV 2012,2100.0,1575.0,1.3333333333333333
41,95,597,396,109,07686.jpg,Ford Expedition EL SUV 2009,640.0,480.0,1.3333333333333333
31,69,288,157,129,07687.jpg,Honda Accord Sedan 2012,300.0,225.0,1.3333333333333333
160,332,1112,708,164,07688.jpg,Mercedes-Benz E-Class Sedan 2012,1280.0,853.0,1.5005861664712778
10,12,474,184,27,07689.jpg,BMW 1 Series Convertible 2012,480.0,193.0,2.4870466321243523
52,49,449,243,101,07690.jpg,Ferrari FF Coupe 2012,600.0,366.0,1.639344262295082
13,49,250,168,141,07691.jpg,Infiniti G Coupe IPL 2012,260.0,194.0,1.3402061855670102
3,47,300,207,42,07692.jpg,Bentley Continental GT Coupe 2012,300.0,217.0,1.3824884792626728
21,57,554,278,17,07693.jpg,Audi 100 Sedan 1994,600.0,297.0,2.0202020202020203
22,60,604,384,163,07694.jpg,Mercedes-Benz SL-Class Coupe 2009,640.0,426.0,1.5023474178403755
27,122,671,390,129,07695.jpg,Honda Accord Sedan 2012,695.0,429.0,1.6200466200466201
42,4,750,469,6,07696.jpg,Acura Integra Type R 2001,750.0,469.0,1.5991471215351811
36,80,622,441,143,07697.jpg,Isuzu Ascender SUV 2008,640.0,480.0,1.3333333333333333
72,125,508,271,180,07698.jpg,Spyker C8 Coupe 2009,600.0,400.0,1.5
12,45,639,421,54,07699.jpg,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,640.0,480.0,1.3333333333333333
62,378,1228,880,81,07700.jpg,Chrysler PT Cruiser Convertible 2008,1252.0,897.0,1.3957636566332219
34,82,600,398,165,07701.jpg,Mercedes-Benz S-Class Sedan 2012,630.0,425.0,1.4823529411764707
59,50,588,418,194,07702.jpg,Volvo 240 Sedan 1993,640.0,480.0,1.3333333333333333
151,120,393,267,65,07703.jpg,Chevrolet Avalanche Crew Cab 2012,410.0,285.0,1.4385964912280702
19,43,301,146,9,07704.jpg,Aston Martin V8 Vantage Coupe 2012,318.0,180.0,1.7666666666666666
55,63,577,398,117,07705.jpg,Ford Fiesta Sedan 2012,640.0,480.0,1.3333333333333333
89,134,1194,699,4,07706.jpg,Acura TL Type-S 2008,1280.0,782.0,1.6368286445012787
42,38,615,417,184,07707.jpg,Suzuki SX4 Sedan 2012,640.0,480.0,1.3333333333333333
31,90,543,385,125,07708.jpg,HUMMER H2 SUT Crew Cab 2009,588.0,441.0,1.3333333333333333
3,116,475,341,38,07709.jpg,BMW Z4 Convertible 2012,480.0,360.0,1.3333333333333333
1,59,400,240,155,07710.jpg,Land Rover LR2 SUV 2012,424.0,360.0,1.1777777777777778
410,20,794,300,145,07711.jpg,Jeep Patriot SUV 2012,990.0,300.0,3.3
36,18,1009,767,164,07712.jpg,Mercedes-Benz E-Class Sedan 2012,1024.0,768.0,1.3333333333333333
44,17,235,167,67,07713.jpg,Chevrolet Malibu Hybrid Sedan 2010,276.0,182.0,1.5164835164835164
7,104,613,408,79,07714.jpg,Chrysler 300 SRT-8 2010,625.0,469.0,1.3326226012793176
63,137,730,417,182,07715.jpg,Suzuki Kizashi Sedan 2012,800.0,489.0,1.6359918200408998
13,74,450,333,111,07716.jpg,Ford Ranger SuperCab 2011,480.0,360.0,1.3333333333333333
52,72,333,284,157,07717.jpg,MINI Cooper Roadster Convertible 2012,500.0,333.0,1.5015015015015014
4,58,423,321,33,07718.jpg,BMW X6 SUV 2012,424.0,360.0,1.1777777777777778
258,349,966,786,146,07719.jpg,Jeep Wrangler SUV 2012,1280.0,960.0,1.3333333333333333
74,79,549,311,154,07720.jpg,Land Rover Range Rover SUV 2012,630.0,349.0,1.8051575931232091
87,18,944,717,30,07721.jpg,BMW 3 Series Wagon 2012,1024.0,768.0,1.3333333333333333
224,57,457,366,166,07722.jpg,Mercedes-Benz Sprinter Van 2012,550.0,450.0,1.2222222222222223
257,205,697,438,130,07723.jpg,Hyundai Veloster Hatchback 2012,986.0,603.0,1.635157545605307
30,137,601,503,105,07724.jpg,Fisker Karma Sedan 2012,630.0,530.0,1.1886792452830188
18,94,397,300,188,07725.jpg,Toyota Corolla Sedan 2012,424.0,360.0,1.1777777777777778
135,208,982,617,66,07726.jpg,Chevrolet Cobalt SS 2010,1024.0,768.0,1.3333333333333333
76,96,447,294,15,07727.jpg,Audi R8 Coupe 2012,500.0,375.0,1.3333333333333333
76,171,507,352,185,07728.jpg,Tesla Model S Sedan 2012,640.0,360.0,1.7777777777777777
51,9,384,309,143,07729.jpg,Isuzu Ascender SUV 2008,434.0,326.0,1.3312883435582823
90,163,547,439,120,07730.jpg,GMC Yukon Hybrid SUV 2012,640.0,480.0,1.3333333333333333
1,17,408,242,35,07731.jpg,BMW M5 Sedan 2010,408.0,272.0,1.5
15,18,245,181,113,07732.jpg,Ford F-150 Regular Cab 2012,259.0,194.0,1.3350515463917525
9,14,296,223,155,07733.jpg,Land Rover LR2 SUV 2012,300.0,230.0,1.3043478260869565
432,174,804,348,79,07734.jpg,Chrysler 300 SRT-8 2010,870.0,580.0,1.5
28,34,1022,756,81,07735.jpg,Chrysler PT Cruiser Convertible 2008,1024.0,768.0,1.3333333333333333
11,15,1261,932,153,07736.jpg,Lamborghini Diablo Coupe 2001,1280.0,960.0,1.3333333333333333
17,43,290,201,84,07737.jpg,Dodge Caliber Wagon 2007,300.0,225.0,1.3333333333333333
20,93,618,392,121,07738.jpg,GMC Acadia SUV 2012,640.0,480.0,1.3333333333333333
144,101,991,588,46,07739.jpg,Bugatti Veyron 16.4 Coupe 2009,1100.0,704.0,1.5625
78,244,1218,696,11,07740.jpg,Aston Martin Virage Coupe 2012,1280.0,850.0,1.5058823529411764
26,64,574,431,166,07741.jpg,Mercedes-Benz Sprinter Van 2012,640.0,480.0,1.3333333333333333
37,64,364,228,141,07742.jpg,Infiniti G Coupe IPL 2012,380.0,257.0,1.4785992217898833
36,61,560,309,179,07743.jpg,Spyker C8 Convertible 2009,600.0,400.0,1.5
22,22,422,199,125,07744.jpg,HUMMER H2 SUT Crew Cab 2009,450.0,233.0,1.9313304721030042
24,148,528,343,66,07745.jpg,Chevrolet Cobalt SS 2010,544.0,408.0,1.3333333333333333
13,77,282,198,156,07746.jpg,Lincoln Town Car Sedan 2011,300.0,225.0,1.3333333333333333
1,15,640,319,161,07747.jpg,Mercedes-Benz 300-Class Convertible 1993,640.0,328.0,1.951219512195122
102,237,934,644,167,07748.jpg,Mitsubishi Lancer Sedan 2012,1024.0,768.0,1.3333333333333333
15,34,350,203,55,07749.jpg,Chevrolet Corvette Convertible 2012,375.0,250.0,1.5
43,16,383,302,124,07750.jpg,HUMMER H3T Crew Cab 2010,434.0,326.0,1.3312883435582823
139,148,473,333,29,07751.jpg,BMW 3 Series Sedan 2012,646.0,396.0,1.6313131313131313
18,149,621,354,4,07752.jpg,Acura TL Type-S 2008,640.0,485.0,1.3195876288659794
110,149,1503,1079,145,07753.jpg,Jeep Patriot SUV 2012,1600.0,1200.0,1.3333333333333333
14,32,263,190,42,07754.jpg,Bentley Continental GT Coupe 2012,300.0,225.0,1.3333333333333333
94,307,969,733,129,07755.jpg,Honda Accord Sedan 2012,1024.0,768.0,1.3333333333333333
30,81,372,244,73,07756.jpg,Chevrolet Malibu Sedan 2007,400.0,300.0,1.3333333333333333
42,78,572,341,120,07757.jpg,GMC Yukon Hybrid SUV 2012,640.0,360.0,1.7777777777777777
27,13,500,366,158,07758.jpg,Maybach Landaulet Convertible 2012,520.0,385.0,1.3506493506493507
31,121,476,315,36,07759.jpg,BMW M6 Convertible 2010,500.0,375.0,1.3333333333333333
51,73,606,329,140,07760.jpg,Hyundai Azera Sedan 2012,645.0,349.0,1.848137535816619
1,145,1126,735,123,07761.jpg,Geo Metro Convertible 1993,1152.0,864.0,1.3333333333333333
134,55,553,420,94,07762.jpg,Dodge Durango SUV 2012,640.0,480.0,1.3333333333333333
30,39,210,157,77,07763.jpg,Chrysler Sebring Convertible 2010,259.0,194.0,1.3350515463917525
49,129,458,334,36,07764.jpg,BMW M6 Convertible 2010,500.0,369.0,1.3550135501355014
71,35,587,375,14,07765.jpg,Audi TTS Coupe 2012,640.0,450.0,1.4222222222222223
27,180,670,401,46,07766.jpg,Bugatti Veyron 16.4 Coupe 2009,700.0,525.0,1.3333333333333333
7,2,259,178,33,07767.jpg,BMW X6 SUV 2012,259.0,194.0,1.3350515463917525
16,181,999,667,98,07768.jpg,Eagle Talon Hatchback 1998,1024.0,768.0,1.3333333333333333
17,62,425,314,7,07769.jpg,Acura ZDX Hatchback 2012,440.0,354.0,1.2429378531073447
92,105,649,332,189,07770.jpg,Toyota 4Runner SUV 2012,750.0,469.0,1.5991471215351811
117,181,684,537,147,07771.jpg,Jeep Liberty SUV 2012,800.0,600.0,1.3333333333333333
55,1,685,531,115,07772.jpg,Ford Focus Sedan 2007,1024.0,768.0,1.3333333333333333
55,127,526,378,131,07773.jpg,Hyundai Santa Fe SUV 2012,560.0,420.0,1.3333333333333333
1,79,300,202,17,07774.jpg,Audi 100 Sedan 1994,300.0,225.0,1.3333333333333333
39,55,203,164,106,07775.jpg,Ford F-450 Super Duty Crew Cab 2012,259.0,194.0,1.3350515463917525
51,118,465,360,122,07776.jpg,GMC Canyon Extended Cab 2012,480.0,360.0,1.3333333333333333
132,121,484,315,173,07777.jpg,Porsche Panamera Sedan 2012,570.0,380.0,1.5
47,70,542,351,43,07778.jpg,Bentley Continental GT Coupe 2007,600.0,400.0,1.5
1,163,1597,817,191,07779.jpg,Volkswagen Golf Hatchback 1991,1600.0,1200.0,1.3333333333333333
66,188,541,399,67,07780.jpg,Chevrolet Malibu Hybrid Sedan 2010,590.0,415.0,1.4216867469879517
1,15,212,159,88,07781.jpg,Dodge Sprinter Cargo Van 2009,212.0,159.0,1.3333333333333333
5,23,474,324,85,07782.jpg,Dodge Caravan Minivan 1997,480.0,360.0,1.3333333333333333
24,24,256,153,104,07783.jpg,Ferrari 458 Italia Coupe 2012,275.0,183.0,1.5027322404371584
17,47,252,177,68,07784.jpg,Chevrolet TrailBlazer SS 2009,277.0,182.0,1.521978021978022
62,49,274,176,95,07785.jpg,Dodge Durango SUV 2007,275.0,183.0,1.5027322404371584
82,1,570,384,121,07786.jpg,GMC Acadia SUV 2012,650.0,395.0,1.6455696202531647
24,125,636,440,81,07787.jpg,Chrysler PT Cruiser Convertible 2008,640.0,480.0,1.3333333333333333
55,147,894,566,192,07788.jpg,Volkswagen Beetle Hatchback 2012,960.0,720.0,1.3333333333333333
7,10,491,298,44,07789.jpg,Bentley Continental Flying Spur Sedan 2007,500.0,333.0,1.5015015015015014
12,21,631,385,102,07790.jpg,Ferrari California Convertible 2012,640.0,427.0,1.4988290398126465
57,164,1005,504,171,07791.jpg,Nissan 240SX Coupe 1998,1024.0,768.0,1.3333333333333333
61,73,587,405,186,07792.jpg,Toyota Sequoia SUV 2012,640.0,480.0,1.3333333333333333
51,99,566,359,31,07793.jpg,BMW 6 Series Convertible 2007,640.0,480.0,1.3333333333333333
13,16,254,172,121,07794.jpg,GMC Acadia SUV 2012,259.0,194.0,1.3350515463917525
60,143,609,425,143,07795.jpg,Isuzu Ascender SUV 2008,640.0,480.0,1.3333333333333333
110,126,813,404,173,07796.jpg,Porsche Panamera Sedan 2012,900.0,540.0,1.6666666666666667
28,50,389,255,44,07797.jpg,Bentley Continental Flying Spur Sedan 2007,400.0,300.0,1.3333333333333333
7,108,339,233,161,07798.jpg,Mercedes-Benz 300-Class Convertible 1993,360.0,250.0,1.44
65,1,431,308,179,07799.jpg,Spyker C8 Convertible 2009,480.0,380.0,1.263157894736842
30,200,680,452,6,07800.jpg,Acura Integra Type R 2001,700.0,500.0,1.4
87,170,942,683,81,07801.jpg,Chrysler PT Cruiser Convertible 2008,1024.0,768.0,1.3333333333333333
8,32,299,220,73,07802.jpg,Chevrolet Malibu Sedan 2007,300.0,225.0,1.3333333333333333
12,32,265,169,80,07803.jpg,Chrysler Crossfire Convertible 2008,275.0,183.0,1.5027322404371584
152,177,575,365,92,07804.jpg,Dodge Magnum Wagon 2008,640.0,480.0,1.3333333333333333
11,30,249,165,27,07805.jpg,BMW 1 Series Convertible 2012,259.0,194.0,1.3350515463917525
42,72,584,410,178,07806.jpg,Scion xD Hatchback 2012,640.0,480.0,1.3333333333333333
4,70,321,215,177,07807.jpg,Rolls-Royce Phantom Sedan 2012,324.0,222.0,1.4594594594594594
32,128,423,287,193,07808.jpg,Volvo C30 Hatchback 2012,454.0,299.0,1.5183946488294315
24,98,590,343,73,07809.jpg,Chevrolet Malibu Sedan 2007,640.0,480.0,1.3333333333333333
50,89,575,383,154,07810.jpg,Land Rover Range Rover SUV 2012,640.0,426.0,1.5023474178403755
26,30,246,165,148,07811.jpg,Jeep Grand Cherokee SUV 2012,259.0,194.0,1.3350515463917525
33,26,221,165,38,07812.jpg,BMW Z4 Convertible 2012,259.0,194.0,1.3350515463917525
27,95,395,274,111,07813.jpg,Ford Ranger SuperCab 2011,424.0,360.0,1.1777777777777778
14,67,616,353,173,07814.jpg,Porsche Panamera Sedan 2012,630.0,388.0,1.6237113402061856
119,168,697,423,189,07815.jpg,Toyota 4Runner SUV 2012,792.0,528.0,1.5
77,125,601,399,132,07816.jpg,Hyundai Tucson SUV 2012,700.0,421.0,1.66270783847981
70,332,1548,1044,161,07817.jpg,Mercedes-Benz 300-Class Convertible 1993,1600.0,1067.0,1.499531396438613
